GROUP_SET,GROUP_VALUE,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,EFG_PCT,BLKA,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,EFG_PCT_RANK,BLKA_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,PLAYER_ID,FULL_NAME
Assisted Shot,Unassisted,22,22,1.0,9,9,1.0,1.205,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,201144,Mike Conley
Assisted Shot,Assisted,21,21,1.0,4,4,1.0,1.095,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1626192,Pat Connaughton
Assisted Shot,Unassisted,14,14,1.0,2,2,1.0,1.071,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1626192,Pat Connaughton
Assisted Shot,Assisted,26,26,1.0,8,8,1.0,1.154,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1641731,Bilal Coulibaly
Assisted Shot,Unassisted,15,15,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1641731,Bilal Coulibaly
Assisted Shot,Assisted,54,54,1.0,23,23,1.0,1.213,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1641741,Ricky Council IV
Assisted Shot,Unassisted,27,27,1.0,1,1,1.0,1.019,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1641741,Ricky Council IV
Assisted Shot,Assisted,13,13,1.0,7,7,1.0,1.269,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1628470,Torrey Craig
Assisted Shot,Unassisted,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1628470,Torrey Craig
Assisted Shot,Assisted,3,3,1.0,1,1,1.0,1.167,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1642384,Isaiah Crawford
Assisted Shot,Unassisted,1,1,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1642384,Isaiah Crawford
Assisted Shot,Assisted,1,1,1.0,1,1,1.0,1.5,0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,203109,Jae Crowder
Assisted Shot,Assisted,76,76,1.0,22,22,1.0,1.145,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1630595,Cade Cunningham
Assisted Shot,Unassisted,133,133,1.0,16,16,1.0,1.06,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1630595,Cade Cunningham
Assisted Shot,Assisted,45,45,1.0,28,28,1.0,1.311,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,203552,Seth Curry
Assisted Shot,Unassisted,21,21,1.0,4,4,1.0,1.095,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,203552,Seth Curry
Assisted Shot,Assisted,131,131,1.0,81,81,1.0,1.309,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,201939,Stephen Curry
Assisted Shot,Unassisted,74,74,1.0,29,29,1.0,1.196,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,201939,Stephen Curry
Assisted Shot,Assisted,4,4,1.0,1,1,1.0,1.125,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1642359,Pacome Dadiet
Assisted Shot,Assisted,42,42,1.0,3,3,1.0,1.036,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,2,1,1,2,1,2,1,2,203076,Anthony Davis
Assisted Shot,Unassisted,18,18,1.0,2,2,1.0,1.056,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,1,1,2,1,2,1,2,1,203076,Anthony Davis
Assisted Shot,Assisted,4,4,1.0,2,2,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1631120,JD Davison
Assisted Shot,Unassisted,6,6,1.0,1,1,1.0,1.083,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1631120,JD Davison
Assisted Shot,Assisted,85,85,1.0,31,31,1.0,1.182,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,201942,DeMar DeRozan
Assisted Shot,Unassisted,134,134,1.0,4,4,1.0,1.015,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,201942,DeMar DeRozan
Assisted Shot,Assisted,4,4,1.0,3,3,1.0,1.375,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1642484,RayJ Dennis
Assisted Shot,Unassisted,6,6,1.0,2,2,1.0,1.167,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1642484,RayJ Dennis
Assisted Shot,Assisted,82,82,1.0,62,62,1.0,1.378,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1628978,Donte DiVincenzo
Assisted Shot,Unassisted,20,20,1.0,9,9,1.0,1.225,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1628978,Donte DiVincenzo
Assisted Shot,Assisted,54,54,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1631217,Moussa Diabaté
Assisted Shot,Unassisted,20,20,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1631217,Moussa Diabaté
Assisted Shot,Assisted,15,15,1.0,11,11,1.0,1.367,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1641711,Gradey Dick
Assisted Shot,Unassisted,3,3,1.0,1,1,1.0,1.167,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1641711,Gradey Dick
Assisted Shot,Assisted,10,10,1.0,5,5,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1631172,Ousmane Dieng
Assisted Shot,Unassisted,2,2,1.0,1,1,1.0,1.25,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,1,1,2,1,2,1,2,1,1631172,Ousmane Dieng
Assisted Shot,Assisted,6,6,1.0,1,1,1.0,1.083,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1642265,Rob Dillingham
Assisted Shot,Unassisted,10,10,1.0,1,1,1.0,1.05,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1642265,Rob Dillingham
Assisted Shot,Assisted,30,30,1.0,15,15,1.0,1.25,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,2,2,1,1,1,1,2,1,2,1,2,203915,Spencer Dinwiddie
Assisted Shot,Unassisted,73,73,1.0,19,19,1.0,1.13,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,2,1,2,1,2,1,2,1,203915,Spencer Dinwiddie
Assisted Shot,Assisted,70,70,1.0,40,40,1.0,1.286,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1629029,Luka Dončić
Assisted Shot,Unassisted,164,164,1.0,58,58,1.0,1.177,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1629029,Luka Dončić
Assisted Shot,Assisted,72,72,1.0,54,54,1.0,1.375,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1629652,Luguentz Dort
Assisted Shot,Unassisted,10,10,1.0,2,2,1.0,1.1,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1629652,Luguentz Dort
Assisted Shot,Assisted,4,4,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,2,2,2,2,1,1,2,1,2,1,2,1630245,Ayo Dosunmu
Assisted Shot,Unassisted,3,3,1.0,1,1,1.0,1.167,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1630245,Ayo Dosunmu
Assisted Shot,Assisted,32,32,1.0,14,14,1.0,1.219,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1630288,Jeff Dowtin Jr.
Assisted Shot,Unassisted,47,47,1.0,8,8,1.0,1.085,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1630288,Jeff Dowtin Jr.
Assisted Shot,Assisted,3,3,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,1,1,2,203954,Joel Embiid
Assisted Shot,Unassisted,4,4,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,203954,Joel Embiid
Assisted Shot,Assisted,17,17,1.0,13,13,1.0,1.382,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1630623,Tyson Etienne
Assisted Shot,Assisted,15,15,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1629234,Drew Eubanks
Assisted Shot,Unassisted,7,7,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1629234,Drew Eubanks
Assisted Shot,Assisted,19,19,1.0,9,9,1.0,1.237,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1641787,Tosan Evbuomwan
Assisted Shot,Unassisted,6,6,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1641787,Tosan Evbuomwan
Assisted Shot,Assisted,24,24,1.0,14,14,1.0,1.292,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,203957,Danté Exum
Assisted Shot,Unassisted,9,9,1.0,1,1,1.0,1.056,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,203957,Danté Exum
Assisted Shot,Assisted,101,101,1.0,45,45,1.0,1.223,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1642271,Kyle Filipowski
Assisted Shot,Unassisted,50,50,1.0,3,3,1.0,1.03,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1642271,Kyle Filipowski
Assisted Shot,Assisted,72,72,1.0,58,58,1.0,1.403,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1627827,Dorian Finney-Smith
Assisted Shot,Unassisted,8,8,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1627827,Dorian Finney-Smith
Assisted Shot,Assisted,8,8,1.0,6,6,1.0,1.375,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1641745,Adam Flagler
Assisted Shot,Unassisted,5,5,1.0,1,1,1.0,1.1,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1641745,Adam Flagler
Assisted Shot,Assisted,3,3,1.0,1,1,1.0,1.167,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1630201,Malachi Flynn
Assisted Shot,Unassisted,2,2,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1630201,Malachi Flynn
Assisted Shot,Assisted,40,40,1.0,23,23,1.0,1.288,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1631323,Simone Fontecchio
Assisted Shot,Unassisted,8,8,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1631323,Simone Fontecchio
Assisted Shot,Assisted,39,39,1.0,17,17,1.0,1.218,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1628368,De'Aaron Fox
Assisted Shot,Unassisted,46,46,1.0,3,3,1.0,1.033,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1628368,De'Aaron Fox
Assisted Shot,Assisted,2,2,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1642402,Enrique Freeman
Assisted Shot,Unassisted,2,2,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1642402,Enrique Freeman
Assisted Shot,Assisted,16,16,1.0,4,4,1.0,1.125,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1628365,Markelle Fultz
Assisted Shot,Unassisted,12,12,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1628365,Markelle Fultz
Assisted Shot,Assisted,20,20,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1629655,Daniel Gafford
Assisted Shot,Unassisted,10,10,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1629655,Daniel Gafford
Assisted Shot,Assisted,50,50,1.0,30,30,1.0,1.3,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1629636,Darius Garland
Assisted Shot,Unassisted,100,100,1.0,26,26,1.0,1.13,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1629636,Darius Garland
Assisted Shot,Assisted,13,13,1.0,5,5,1.0,1.192,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1630568,Luka Garza
Assisted Shot,Unassisted,8,8,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1630568,Luka Garza
Assisted Shot,Assisted,61,61,1.0,32,32,1.0,1.262,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1641718,Keyonte George
Assisted Shot,Unassisted,64,64,1.0,31,31,1.0,1.242,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1641718,Keyonte George
Assisted Shot,Assisted,51,51,1.0,32,32,1.0,1.314,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1642273,Kyshawn George
Assisted Shot,Unassisted,20,20,1.0,5,5,1.0,1.125,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1642273,Kyshawn George
Assisted Shot,Assisted,14,14,1.0,10,10,1.0,1.357,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,202331,Paul George
Assisted Shot,Unassisted,24,24,1.0,4,4,1.0,1.083,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,202331,Paul George
Assisted Shot,Assisted,11,11,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,201959,Taj Gibson
Assisted Shot,Unassisted,7,7,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,201959,Taj Gibson
Assisted Shot,Assisted,69,69,1.0,34,34,1.0,1.246,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1630581,Josh Giddey
Assisted Shot,Unassisted,69,69,1.0,3,3,1.0,1.022,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1630581,Josh Giddey
Assisted Shot,Assisted,53,53,1.0,20,20,1.0,1.189,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1628983,Shai Gilgeous-Alexander
Assisted Shot,Unassisted,211,211,1.0,34,34,1.0,1.081,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1628983,Shai Gilgeous-Alexander
Assisted Shot,Assisted,33,33,1.0,28,28,1.0,1.424,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1631221,Collin Gillespie
Assisted Shot,Unassisted,25,25,1.0,8,8,1.0,1.16,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1631221,Collin Gillespie
Assisted Shot,Assisted,67,67,1.0,0,0,0.0,1.0,0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,203497,Rudy Gobert
Assisted Shot,Unassisted,39,39,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,1,1,1,1,1,2,1,1,1,2,1,203497,Rudy Gobert
Assisted Shot,Assisted,36,36,1.0,23,23,1.0,1.319,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1630692,Jordan Goodwin
Assisted Shot,Unassisted,14,14,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1630692,Jordan Goodwin
Assisted Shot,Assisted,89,89,1.0,36,36,1.0,1.202,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,203932,Aaron Gordon
Assisted Shot,Unassisted,40,40,1.0,3,3,1.0,1.038,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,203932,Aaron Gordon
Assisted Shot,Assisted,59,59,1.0,53,53,1.0,1.449,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1631260,AJ Green
Assisted Shot,Unassisted,4,4,1.0,3,3,1.0,1.375,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1631260,AJ Green
Assisted Shot,Assisted,83,83,1.0,31,31,1.0,1.187,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,203110,Draymond Green
Assisted Shot,Unassisted,11,11,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,203110,Draymond Green
Assisted Shot,Assisted,70,70,1.0,42,42,1.0,1.3,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1630224,Jalen Green
Assisted Shot,Unassisted,126,126,1.0,36,36,1.0,1.143,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1630224,Jalen Green
Assisted Shot,Assisted,19,19,1.0,8,8,1.0,1.211,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1629750,Javonte Green
Assisted Shot,Unassisted,4,4,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1629750,Javonte Green
Assisted Shot,Assisted,26,26,1.0,18,18,1.0,1.346,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,201145,Jeff Green
Assisted Shot,Unassisted,7,7,1.0,1,1,1.0,1.071,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,201145,Jeff Green
Assisted Shot,Assisted,44,44,1.0,30,30,1.0,1.341,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1630182,Josh Green
Assisted Shot,Unassisted,8,8,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1630182,Josh Green
Assisted Shot,Assisted,89,89,1.0,49,49,1.0,1.275,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,1,1,1,1,1,1,2,1,2,1,2,1629656,Quentin Grimes
Assisted Shot,Unassisted,102,102,1.0,24,24,1.0,1.118,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1629656,Quentin Grimes
Assisted Shot,Assisted,46,46,1.0,17,17,1.0,1.185,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1631243,Mouhamed Gueye
Assisted Shot,Unassisted,6,6,1.0,0,0,0.0,1.0,0,0.0,1.0,0.0,0.0,0.0,1.0,2,2,1,2,2,2,2,1,2,1,2,1,2,1,1631243,Mouhamed Gueye
Assisted Shot,Assisted,51,51,1.0,25,25,1.0,1.245,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1629060,Rui Hachimura
Assisted Shot,Unassisted,14,14,1.0,1,1,1.0,1.036,0,0.0,1.0,0.0,1.0,0.0,1.0,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1629060,Rui Hachimura
Assisted Shot,Assisted,58,58,1.0,31,31,1.0,1.267,0,1.0,0.0,1.0,0.0,1.0,0.0,2,2,1,2,2,1,1,1,1,2,1,2,1,2,1630169,Tyrese Haliburton
Assisted Shot,Unassisted,96,96,1.0,37,37,1.0,1.193,0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1630169,Tyrese Haliburton
Assisted Shot,Assisted,6,6,1.0,2,2,1.0,1.167,0,1.0,0.0,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1641790,PJ Hall
